ID,ID_CONTENEDOR_ACTUAL,EXISTENCIAS_ACTUALES,NIVEL_REORDEN
11317,11317,8828843,51084
11318,11318,9513485,25536
11319,11319,9304523,94268
11320,11320,2097347,78062
11321,11321,2491003,60128
11322,11322,5368690,21960
11323,11323,5922065,98390
11324,11324,2888290,72214
11325,11325,5535628,92765
11326,11326,4333869,80244
11327,11327,9697750,96078
11328,11328,8233426,51177
11329,11329,3641578,9798
11330,11330,1730499,67593
11331,11331,3740336,94789
11332,11332,2656211,4481
11333,11333,4632893,39894
11334,11334,2582500,47275
11335,11335,8495958,69380
11336,11336,6963877,52220
11337,11337,6484197,12382
11338,11338,8721992,29264
11339,11339,6667704,34395
11340,11340,2552503,54220
11341,11341,8758778,32115
11342,11342,3693480,20666
11343,11343,5868963,36311
11344,11344,5046536,58951
11345,11345,4584287,29274
11346,11346,2997931,44561
11347,11347,92671,53666
11348,11348,5179656,42267
11349,11349,1956286,86347
11350,11350,2165384,28004
11351,11351,7495606,38003
11352,11352,7682225,56452
11353,11353,7353369,35663
11354,11354,8108139,30162
11355,11355,9744006,85245
11356,11356,4248150,14152
11357,11357,1126043,62358
11358,11358,9175761,51823
11359,11359,2036028,86967
11360,11360,8162345,35405
11361,11361,2297085,89061
11362,11362,3422647,21077
11363,11363,6631082,56189
11364,11364,3133808,47346
11365,11365,4526544,34041
11366,11366,749856,62644
11367,11367,7057163,64457
11368,11368,3778482,67670
11369,11369,8945777,26502
11370,11370,314254,46226
11371,11371,6672968,24439
11372,11372,4021542,45592
11373,11373,9747247,71910
11374,11374,4962641,61627
11375,11375,8649422,60507
11376,11376,8364422,88318
11377,11377,9001508,8700
11378,11378,1042943,83095
11379,11379,1961042,73786
11380,11380,3959808,16633
11381,11381,3991945,32539
11382,11382,2080297,36402
11383,11383,1599335,75079
11384,11384,620707,90861
11385,11385,5674410,45442
11386,11386,2037040,43860
11387,11387,4936038,31027
11388,11388,1095968,12260
11389,11389,3515038,67135
11390,11390,750236,23005
11391,11391,6400870,20268
11392,11392,8937116,49638
11393,11393,7603977,10604
11394,11394,9819147,8210
11395,11395,8917686,68358
11396,11396,8007395,84381
11397,11397,7967454,39730
11398,11398,604747,59832
11399,11399,2887335,39617
11400,11400,784906,26726
11401,11401,861700,53909
11402,11402,3546896,5766
11403,11403,198372,80407
11404,11404,4167984,72908
11405,11405,8658270,19660
11406,11406,89098,24742
11407,11407,3333730,95994
11408,11408,3640880,16306
11409,11409,1871565,69339
11410,11410,8887851,16689
11411,11411,1637945,57520
11412,11412,6800173,20512
11413,11413,7134241,46971
11414,11414,8071223,6041
11415,11415,6119325,98886
11416,11416,3796150,8855
11417,11417,3244982,96811
11418,11418,260944,64609
11419,11419,1754152,10683
11420,11420,4163628,35617
11421,11421,8578101,75434
11422,11422,4893371,12429
11423,11423,7040828,74152
11424,11424,1524474,97170
11425,11425,673332,75983
11426,11426,3883637,38504
11427,11427,7839579,13458
11428,11428,4085182,82123
11429,11429,3147055,67220
11430,11430,5117208,22630
11431,11431,3213738,57375
11432,11432,7039207,54715
11433,11433,5489824,42015
11434,11434,5416167,10752
11435,11435,6615861,36489
11436,11436,585392,51292
11437,11437,5647721,29746
11438,11438,251127,59092
11439,11439,1845334,83979
11440,11440,9968966,40374
11441,11441,9905384,13050
11442,11442,8631630,6378
11443,11443,7285808,12041
11444,11444,5429848,70472
11445,11445,6730001,69322
11446,11446,4577099,65348
11447,11447,2899032,96475
11448,11448,8600452,82276
11449,11449,2506161,94502
11450,11450,2614145,27806
11451,11451,4437871,73050
11452,11452,4879311,61007
11453,11453,3916653,44756
11454,11454,2152130,37871
11455,11455,9201151,68646
11456,11456,1058448,73720
11457,11457,1894920,98684
11458,11458,8513365,64393
11459,11459,526271,62930
11460,11460,3587584,40625
11461,11461,2419167,36306
11462,11462,169390,68499
11463,11463,8984624,76876
11464,11464,8733134,45685
11465,11465,870588,30825
11466,11466,7396677,16158
11467,11467,1499153,37565
11468,11468,1869533,62177
11469,11469,7416195,75018
11470,11470,5691032,85659
11471,11471,6333589,77951
11472,11472,4562974,94268
11473,11473,943104,43597
11474,11474,6197622,53265
11475,11475,6424075,12881
11476,11476,3249992,47373
11477,11477,1858796,31225
11478,11478,1216174,90574
11479,11479,4733941,62799
11480,11480,2123901,94344
11481,11481,6914820,9127
11482,11482,1867624,7898
11483,11483,5857182,2553
11484,11484,4034322,81908
11485,11485,5538532,88264
11486,11486,208342,1679
11487,11487,4178725,38185
11488,11488,198456,21555
11489,11489,7615988,74171
11490,11490,4760854,17655
11491,11491,3388744,1834
11492,11492,3045030,62358
11493,11493,5799952,57042
11494,11494,4296975,73372
11495,11495,5839034,86079
11496,11496,4536396,73939
11497,11497,7223490,49729
11498,11498,1590166,6115
11499,11499,6337948,25530
11500,11500,8501715,25309
11501,11501,5890531,10828
11502,11502,7193796,30269
11503,11503,6873282,73611
11504,11504,4506751,20934
11505,11505,1992041,59760
11506,11506,2039085,13287
11507,11507,1906607,59356
11508,11508,8265583,94756
11509,11509,5824172,60647
11510,11510,6531760,26646
11511,11511,6510364,89197
11512,11512,5822915,51199
11513,11513,5369305,95805
11514,11514,8778304,80042
11515,11515,4022235,40907
11516,11516,864887,4758
11517,11517,4834909,81381
11518,11518,3232044,13967
11519,11519,6227226,31311
11520,11520,1449822,68791
11521,11521,9576537,83146
11522,11522,3752656,88608
11523,11523,9770939,22
11524,11524,5582202,90911
11525,11525,7081751,36580
11526,11526,2687637,74621
11527,11527,8894082,47808
11528,11528,4361823,10777
11529,11529,855378,6027
11530,11530,6878132,47772
11531,11531,756002,40771
11532,11532,2453496,83482
11533,11533,2730589,11449
11534,11534,8448510,40569
11535,11535,7627360,70856
11536,11536,4426221,63881
11537,11537,662309,80364
11538,11538,7272437,538
11539,11539,1090172,68723
11540,11540,8665223,45791
11541,11541,6284394,336
11542,11542,478618,20800
11543,11543,7337093,16418
11544,11544,9488204,21626
11545,11545,1951610,73181
11546,11546,977882,26537
11547,11547,648386,45335
11548,11548,1639165,78089
11549,11549,7540482,40072
11550,11550,5845636,84429
11551,11551,1208253,73651
11552,11552,202334,28233
11553,11553,3627775,63169
11554,11554,6271696,48390
11555,11555,6995684,15136
11556,11556,201550,51562
11557,11557,8778812,98053
11558,11558,8793958,4879
11559,11559,4186778,56628
11560,11560,2133708,27016
11561,11561,5230970,59352
11562,11562,5927242,23824
11563,11563,4114765,42243
11564,11564,4073089,85662
11565,11565,8742398,59446
11566,11566,476757,1242
11567,11567,5193725,49035
11568,11568,1313188,68535
11569,11569,1565999,68346
11570,11570,2965834,65613
11571,11571,8313163,86007
11572,11572,9158459,80356
11573,11573,725811,16118
11574,11574,1444493,29882
11575,11575,9602111,57199
11576,11576,4451054,64976
11577,11577,4596652,75129
11578,11578,8929549,10920
11579,11579,2869916,71559
11580,11580,9689746,94987
11581,11581,7758697,65644
11582,11582,3412622,40065
11583,11583,8974986,74965
11584,11584,3023893,99536
11585,11585,2482857,25675
11586,11586,1128290,31614
11587,11587,4424881,49473
11588,11588,2580725,85594
11589,11589,7717356,54749
11590,11590,1987335,97143
11591,11591,1557715,87113
11592,11592,7395925,88334
11593,11593,1037292,3615
11594,11594,8547957,39006
11595,11595,7136507,54554
11596,11596,4519666,23422
11597,11597,5443528,50146
11598,11598,1991537,57565
11599,11599,6378527,90017
11600,11600,5797236,72632
11601,11601,2991813,67687
11602,11602,9923752,23693
11603,11603,2229511,97569
11604,11604,2375492,85300
11605,11605,4711353,89950
11606,11606,8790988,28285
11607,11607,7614915,27922
11608,11608,685390,99970
11609,11609,3415234,21561
11610,11610,5395068,74537
11611,11611,3554466,34751
11612,11612,3425658,19315
11613,11613,4853377,18591
11614,11614,6080976,47146
11615,11615,4062077,39169
11616,11616,3699433,62619
11617,11617,5342664,44055
11618,11618,2450523,16109
11619,11619,4848701,84772
11620,11620,7726878,54028
11621,11621,2279046,36723
11622,11622,818864,31485
11623,11623,3573444,99993
11624,11624,3060670,40534
11625,11625,3200184,83466
11626,11626,7465732,41442
11627,11627,2864444,82465
11628,11628,5842230,2730
11629,11629,6913551,95610
11630,11630,5729267,83826
11631,11631,3467286,95607
11632,11632,7967318,27655
11633,11633,6650883,91806
11634,11634,9389899,62141
11635,11635,8568159,37682
11636,11636,5998422,15637
11637,11637,382106,71797
11638,11638,6624640,86461
11639,11639,5139211,53666
11640,11640,9465008,7937
11641,11641,985756,52725
11642,11642,662016,27605
11643,11643,4825342,15531
11644,11644,9091145,51837
11645,11645,9539939,71411
11646,11646,811830,66838
11647,11647,6274426,10367
11648,11648,8138300,80072
11649,11649,253477,39826
11650,11650,720460,51478
11651,11651,8372751,3963
11652,11652,6934982,40580
11653,11653,7622965,39779
11654,11654,2771443,31669
11655,11655,5665876,79810
11656,11656,8572987,65422
11657,11657,606033,77690
11658,11658,1363330,17487
11659,11659,3407383,56819
11660,11660,8331371,61243
11661,11661,7535994,75933
11662,11662,4776111,89066
11663,11663,8449744,29480
11664,11664,1597656,4462
11665,11665,4144916,44776
11666,11666,8910983,4727
11667,11667,6251935,16556
11668,11668,7622097,36049
11669,11669,317215,56475
11670,11670,1929125,33248
11671,11671,1886223,9907
11672,11672,6890924,54467
11673,11673,2498084,72955
11674,11674,3870816,85343
11675,11675,7034414,11190
11676,11676,9633493,14551
11677,11677,6930206,48363
11678,11678,9966458,67242
11679,11679,4259203,98024
11680,11680,8937575,98212
11681,11681,9625601,89584
11682,11682,8677670,30487
11683,11683,1191268,45205
11684,11684,6346858,25090
11685,11685,4402831,62983
11686,11686,1743430,59502
11687,11687,5652654,3166
11688,11688,9198462,55389
11689,11689,8306135,52847
11690,11690,4182690,53179
11691,11691,1075113,17132
11692,11692,8438,62136
11693,11693,6050395,45248
11694,11694,5734171,22077
11695,11695,870804,71156
11696,11696,5079365,87250
11697,11697,3864428,67968
11698,11698,1467442,97595
11699,11699,5110753,37913
11700,11700,6094154,20332
11701,11701,1113940,98759
11702,11702,603348,42191
11703,11703,7110206,42596
11704,11704,1272840,49435
11705,11705,4061642,93700
11706,11706,5302835,26459
11707,11707,8257429,8661
11708,11708,9788789,92596
11709,11709,3048231,80729
11710,11710,5213202,80968
11711,11711,7906036,17167
11712,11712,9074821,55566
11713,11713,1552151,72952
11714,11714,8676668,72857
11715,11715,4890250,99872
11716,11716,6410255,5862
11717,11717,2167065,35071
11718,11718,7310338,49511
11719,11719,3466857,97905
11720,11720,5740510,22845
11721,11721,7287328,22569
11722,11722,3749031,89937
11723,11723,7103875,78800
11724,11724,1249441,88367
11725,11725,8920789,78477
11726,11726,2113718,70500
11727,11727,5881358,46500
11728,11728,4567576,27816
11729,11729,4485472,86673
11730,11730,3378670,92235
11731,11731,9448330,27465
11732,11732,1264097,35883
11733,11733,5644337,37325
11734,11734,3984536,50202
11735,11735,5238566,45404
11736,11736,575154,96127
11737,11737,2403080,29249
11738,11738,2610242,32958
11739,11739,2904653,44149
11740,11740,9854583,33507
11741,11741,7348771,91563
11742,11742,1892191,4814
11743,11743,3962307,64028
11744,11744,8381621,89073
11745,11745,4263084,38366
11746,11746,5774438,62641
11747,11747,7770009,39088
11748,11748,1245997,98091
11749,11749,3630066,98132
11750,11750,8129381,60360
11751,11751,6093652,25255
11752,11752,9964561,55639
11753,11753,6841120,89040
11754,11754,224591,38214
11755,11755,7984867,15303
11756,11756,8316507,29678
11757,11757,5987836,10756
11758,11758,2347624,24278
11759,11759,6969025,1363
11760,11760,1457952,32590
11761,11761,470696,29738
11762,11762,1672877,22866
11763,11763,5046221,53512
11764,11764,4491861,42875
11765,11765,5464983,54685
11766,11766,9750120,29489
11767,11767,809358,14310
11768,11768,2830621,44180
11769,11769,8991989,57523
11770,11770,7166120,70349
11771,11771,3168269,41677
11772,11772,2645942,27997
11773,11773,1102990,5548
11774,11774,9245912,59246
11775,11775,5301190,72999
11776,11776,6174914,70025
11777,11777,7518759,92896
11778,11778,8999914,31411
11779,11779,7454741,6419
11780,11780,8106261,2212
11781,11781,6387309,35738
11782,11782,1601815,88430
11783,11783,6173595,2420
11784,11784,6869733,21975
11785,11785,9338924,73297
11786,11786,9695059,88371
11787,11787,8134228,14
11788,11788,5423532,4720
11789,11789,7849963,81208
11790,11790,8784304,71645
11791,11791,1690423,36080
11792,11792,570788,70973
11793,11793,7099630,36774
11794,11794,2226469,71553
11795,11795,835232,33328
11796,11796,8788615,25589
11797,11797,3912203,61134
11798,11798,5413328,59814
11799,11799,360131,26058
11800,11800,859467,72983
11801,11801,6341255,16469
11802,11802,6188870,30451
11803,11803,6672726,99705
11804,11804,5372371,62384
11805,11805,8471160,84034
11806,11806,5404483,28289
11807,11807,6978410,23503
11808,11808,9005245,31090
11809,11809,957284,27585
11810,11810,5316698,79181
11811,11811,6456189,47491
11812,11812,4017609,7245
11813,11813,6464974,36583
11814,11814,2521924,86377
11815,11815,707771,29950
11816,11816,7112113,10653
11817,11817,6067915,66610
11818,11818,8697042,21882
11819,11819,9636247,70031
11820,11820,2295813,92484
11821,11821,8329429,95213
11822,11822,9291451,94390
11823,11823,9428378,52796
11824,11824,5962819,7989
11825,11825,6015332,56880
11826,11826,6858418,42879
11827,11827,7873813,4060
11828,11828,4169566,56173
11829,11829,7300277,20865
11830,11830,7807677,98913
11831,11831,3350997,11857
11832,11832,4198154,61023
11833,11833,538649,21990
11834,11834,5453599,87505
11835,11835,128984,45745
11836,11836,6822204,71558
11837,11837,1091934,51726
11838,11838,5034127,42139
11839,11839,1961652,26497
11840,11840,6834517,38854
11841,11841,1307813,9996
11842,11842,9227768,78693
11843,11843,1821206,75343
11844,11844,3687160,59075
11845,11845,6496949,1988
11846,11846,9479320,71699
11847,11847,8788810,30139
11848,11848,1827177,1362
11849,11849,2262788,55180
11850,11850,7248597,59594
11851,11851,1057812,55699
11852,11852,5697654,56895
11853,11853,6730255,46534
11854,11854,3044042,8230
11855,11855,5581180,32784
11856,11856,3744979,4154
11857,11857,7903476,81642
11858,11858,8632538,18060
11859,11859,5893745,56567
11860,11860,6742510,37099
11861,11861,4745423,82262
11862,11862,170143,36879
11863,11863,8963921,11613
11864,11864,9528331,9868
11865,11865,3399409,28512
11866,11866,1389918,96300
11867,11867,5013385,97972
11868,11868,6054620,19697
11869,11869,8313604,84276
11870,11870,955089,64576
11871,11871,6234913,874
11872,11872,5704735,58108
11873,11873,3829180,7091
11874,11874,266001,76537
11875,11875,4885611,30658
11876,11876,7348411,74726
11877,11877,6866701,9550
11878,11878,222315,69470
11879,11879,2958438,94839
11880,11880,9869174,90644
11881,11881,8905870,22386
11882,11882,5814293,30435
11883,11883,9698966,54630
11884,11884,8804810,14416
11885,11885,4463070,56260
11886,11886,4208860,9098
11887,11887,9956053,13368
11888,11888,942273,29763
11889,11889,2509200,52585
11890,11890,5216591,2551
11891,11891,8351764,92940
11892,11892,7983863,76959
11893,11893,873930,93116
11894,11894,1043186,53449
11895,11895,2335377,75465
11896,11896,8165600,74187
11897,11897,8488917,39994
11898,11898,6219019,90786
11899,11899,3751038,63863
11900,11900,3413537,74910
11901,11901,8858549,28581
11902,11902,1945472,9585
11903,11903,5067139,62790
11904,11904,5166716,91912
11905,11905,6097429,1108
11906,11906,3483438,12478
11907,11907,10292,11873
11908,11908,5271005,72765
11909,11909,4478472,28299
11910,11910,7700192,85545
11911,11911,685651,22306
11912,11912,257808,852
11913,11913,3886895,93825
11914,11914,2262912,2847
11915,11915,9978238,54382
11916,11916,4699125,10962
